申请单位,作物名称,用途,申请日期
云南禄丰勤攀现代农业开发有限公司,菠萝,试验,2022/1/2
云南禄丰勤攀现代农业开发有限公司,菠萝,试验,2022/1/2
福建欣华闽种业有限公司,蕹菜,可转让和销售,2022/1/3
福建欣华闽种业有限公司,蕹菜,可转让和销售,2022/1/3
福建欣华闽种业有限公司,蕹菜,可转让和销售,2022/1/3
福建欣华闽种业有限公司,蕹菜,可转让和销售,2022/1/3
福建欣华闽种业有限公司,蕹菜,可转让和销售,2022/1/3
福建欣华闽种业有限公司,蕹菜,可转让和销售,2022/1/3
福建欣华闽种业有限公司,蕹菜,可转让和销售,2022/1/3
福建欣华闽种业有限公司,蕹菜,可转让和销售,2022/1/3
福建欣华闽种业有限公司,蕹菜,可转让和销售,2022/1/3
北京绿冠生态科技股份有限公司,甜菜种子,试验,2022/1/4
北京绿冠生态科技股份有限公司,甜菜种子,试验,2022/1/4
北京绿冠生态科技股份有限公司,甜菜种子,试验,2022/1/4
北京绿冠生态科技股份有限公司,甜菜种子,试验,2022/1/4
北京绿冠生态科技股份有限公司,甜菜种子,试验,2022/1/4
北京绿冠生态科技股份有限公司,甜菜种子,试验,2022/1/4
北京绿冠生态科技股份有限公司,甜菜种子,试验,2022/1/4
北京绿冠生态科技股份有限公司,甜菜种子,试验,2022/1/4
北京金色谷雨种业科技有限公司,玉米,试验,2022/1/4
北京金色谷雨种业科技有限公司,荞麦,试验,2022/1/4
北京金色谷雨种业科技有限公司,荞麦,试验,2022/1/4
北京金色谷雨种业科技有限公司,荞麦,试验,2022/1/4
中蔬种业集团有限公司,蕹菜,可转让和销售,2022/1/4
中蔬种业集团有限公司,蕹菜,可转让和销售,2022/1/4
北京金色谷雨种业科技有限公司,菊苣,可转让和销售,2022/1/4
北京金色谷雨种业科技有限公司,菊苣,可转让和销售,2022/1/4
圣尼斯种子（北京）有限公司,辣椒,对外制种,2022/1/4
圣尼斯种子（北京）有限公司,辣椒,对外制种,2022/1/4
圣尼斯种子（北京）有限公司,番茄,试验,2022/1/4
圣尼斯种子（北京）有限公司,番茄,试验,2022/1/4
北京金色谷雨种业科技有限公司,玉米,可转让和销售,2022/1/4
酒泉拓源农业有限公司,豌豆,对外制种,2022/1/4
酒泉拓源农业有限公司,豌豆,对外制种,2022/1/4
江苏中江种业股份有限公司,草莓,可转让和销售,2022/1/4
北京奥立沃种业科技有限公司,玉米,试验,2022/1/4
河北捷如美农业科技开发有限公司,白花菜,试验,2022/1/4
河北捷如美农业科技开发有限公司,白花菜,试验,2022/1/4
河北捷如美农业科技开发有限公司,白花菜,试验,2022/1/4
河北捷如美农业科技开发有限公司,白花菜,试验,2022/1/4
山西晓庄贸易有限公司,辣椒,对外制种,2022/1/5
山西晓庄贸易有限公司,辣椒,对外制种,2022/1/5
山西晓庄贸易有限公司,辣椒,对外制种,2022/1/5
山西晓庄贸易有限公司,辣椒,对外制种,2022/1/5
山西晓庄贸易有限公司,菜椒,对外制种,2022/1/5
山西晓庄贸易有限公司,菜椒,对外制种,2022/1/5
酒泉市众禾农业发展有限责任公司,西瓜,对外制种,2022/1/5
酒泉市众禾农业发展有限责任公司,紫苏,对外制种,2022/1/5
酒泉市众禾农业发展有限责任公司,南瓜,对外制种,2022/1/5
酒泉市众禾农业发展有限责任公司,南瓜,对外制种,2022/1/5
酒泉市众禾农业发展有限责任公司,生菜,对外制种,2022/1/5
山东诺尔种苗有限公司,大葱,可转让和销售,2022/1/5
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/5
上海惠和种业有限公司,青菜,可转让和销售,2022/1/5
上海惠和种业有限公司,青花菜,可转让和销售,2022/1/5
上海惠和种业有限公司,萝卜,可转让和销售,2022/1/5
上海惠和种业有限公司,萝卜,可转让和销售,2022/1/5
上海惠和种业有限公司,胡萝卜,可转让和销售,2022/1/5
上海惠和种业有限公司,胡萝卜,可转让和销售,2022/1/5
张掖市弘一种业有限责任公司,生菜,对外制种,2022/1/5
上海惠和种业有限公司,种用向日葵,试验,2022/1/5
北大荒垦丰种业股份有限公司,玉米,试验,2022/1/5
北大荒垦丰种业股份有限公司,玉米,试验,2022/1/5
北大荒垦丰种业股份有限公司,玉米,试验,2022/1/5
北大荒垦丰种业股份有限公司,玉米,试验,2022/1/5
北大荒垦丰种业股份有限公司,玉米,试验,2022/1/5
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
上海惠和种业有限公司,茄,可转让和销售,2022/1/6
上海惠和种业有限公司,茄,可转让和销售,2022/1/6
上海惠和种业有限公司,黄瓜,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
酒泉市丰汇农业发展有限责任公司,菜豆,对外制种,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
湖南湘研种业有限公司,番茄,试验,2022/1/6
湖南湘研种业有限公司,番茄,试验,2022/1/6
湖南湘研种业有限公司,番茄,试验,2022/1/6
上海惠和种业有限公司,玉米,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
上海惠和种业有限公司,大葱,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
上海惠和种业有限公司,甜瓜,可转让和销售,2022/1/6
上海惠和种业有限公司,莴苣,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,黄瓜,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,黄瓜,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,黄瓜,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,黄瓜,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,黄瓜,可转让和销售,2022/1/6
山东诺尔种苗有限公司,白菜,可转让和销售,2022/1/6
山东诺尔种苗有限公司,番茄,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,黄瓜,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,黄瓜,国内制种,2022/1/6
北京奥立沃种业科技有限公司,黄瓜,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,黄瓜,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,黄瓜,可转让和销售,2022/1/6
上海惠和种业有限公司,蚕豆,可转让和销售,2022/1/6
北京奥立沃种业科技有限公司,番茄,可转让和销售,2022/1/6
上海惠和种业有限公司,茄,可转让和销售,2022/1/6
酒泉东方种子有限公司,勿忘草,对外制种,2022/1/6
酒泉东方种子有限公司,矢车菊,对外制种,2022/1/6
酒泉东方种子有限公司,紫盆花,对外制种,2022/1/6
隆平农业发展股份有限公司,大豆,试验,2022/1/6
上海惠和种业有限公司,番茄,可转让和销售,2022/1/6
云南美霖进出口贸易有限公司,油橄榄,试验,2022/1/6
福建欣华闽种业有限公司,大葱,可转让和销售,2022/1/6
福建欣华闽种业有限公司,大葱,可转让和销售,2022/1/6
福建欣华闽种业有限公司,旱芹,可转让和销售,2022/1/6
厦门华泰五谷种苗有限公司,菜豆,可转让和销售,2022/1/7
宁夏贝芮安种子有限公司,黄瓜,对外制种,2022/1/7
宁夏贝芮安种子有限公司,黄瓜,对外制种,2022/1/7
湖北农垦现代农业集团有限公司,种用芝麻,试验,2022/1/7
湖北农垦现代农业集团有限公司,种用芝麻,试验,2022/1/7
西南民族大学,拟南芥,试验,2022/1/7
北京金色谷雨种业科技有限公司,甜菜种子,可转让和销售,2022/1/7
北京奥立沃种业科技有限公司,菜椒,试验,2022/1/7
北京奥立沃种业科技有限公司,菜椒,试验,2022/1/7
北京奥立沃种业科技有限公司,菜椒,试验,2022/1/7
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/7
上海农科种子种苗有限公司,大葱,可转让和销售,2022/1/7
上海农科种子种苗有限公司,花椰菜,可转让和销售,2022/1/7
上海农科种子种苗有限公司,花椰菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,观赏向日葵,可转让和销售,2022/1/7
广东金作农业科技有限公司,青葙,可转让和销售,2022/1/7
广东金作农业科技有限公司,千日红 ,可转让和销售,2022/1/7
广东金作农业科技有限公司,鸡冠花,可转让和销售,2022/1/7
广东金作农业科技有限公司,大麻槿,可转让和销售,2022/1/7
广东金作农业科技有限公司,旅人蕉,可转让和销售,2022/1/7
广东金作农业科技有限公司,天门冬,可转让和销售,2022/1/7
广东金作农业科技有限公司,春羽,可转让和销售,2022/1/7
广东金作农业科技有限公司,鹤望兰,可转让和销售,2022/1/7
广东金作农业科技有限公司,鹤望兰,可转让和销售,2022/1/7
广东金作农业科技有限公司,黄瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,甜瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,甜瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,胡萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,白菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,白菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,白菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,白菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,观赏向日葵,可转让和销售,2022/1/7
广东金作农业科技有限公司,美人蕉,可转让和销售,2022/1/7
广东金作农业科技有限公司,羽衣甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,美兰菊,可转让和销售,2022/1/7
广东金作农业科技有限公司,观赏辣椒,可转让和销售,2022/1/7
广东金作农业科技有限公司,百日草,可转让和销售,2022/1/7
广东金作农业科技有限公司,美女樱,可转让和销售,2022/1/7
广东金作农业科技有限公司,茴香,可转让和销售,2022/1/7
广东金作农业科技有限公司,菊苣,可转让和销售,2022/1/7
广东金作农业科技有限公司,擘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,结球甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,抱子甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,火葱,可转让和销售,2022/1/7
广东金作农业科技有限公司,羽衣甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,旱芹,可转让和销售,2022/1/7
广东金作农业科技有限公司,辣椒,可转让和销售,2022/1/7
广东金作农业科技有限公司,芦笋,可转让和销售,2022/1/7
广东金作农业科技有限公司,萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,胡萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,大葱,可转让和销售,2022/1/7
广东金作农业科技有限公司,辣椒,可转让和销售,2022/1/7
广东金作农业科技有限公司,黄瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,南瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,南瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,大葱,可转让和销售,2022/1/7
广东金作农业科技有限公司,结球甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,芫荽,可转让和销售,2022/1/7
广东金作农业科技有限公司,蕹菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,蕹菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,蕹菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,蕹菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,白菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,结球甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,胡萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,番茄,可转让和销售,2022/1/7
广东金作农业科技有限公司,笋瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,花椰菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,蕹菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,蕹菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,豌豆,可转让和销售,2022/1/7
广东金作农业科技有限公司,花椰菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,菠菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,结球甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,结球甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,结球甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,白菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,芥菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,芫荽,可转让和销售,2022/1/7
广东金作农业科技有限公司,擘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,旱芹,可转让和销售,2022/1/7
广东金作农业科技有限公司,芜菁,可转让和销售,2022/1/7
广东金作农业科技有限公司,葫芦,可转让和销售,2022/1/7
广东金作农业科技有限公司,辣椒,可转让和销售,2022/1/7
广东金作农业科技有限公司,菜苔,可转让和销售,2022/1/7
广东金作农业科技有限公司,菠菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,番茄,可转让和销售,2022/1/7
广东金作农业科技有限公司,西瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,甜瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,茄,可转让和销售,2022/1/7
广东金作农业科技有限公司,结球甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,白菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,大葱,可转让和销售,2022/1/7
广东金作农业科技有限公司,洋葱,可转让和销售,2022/1/7
广东金作农业科技有限公司,胡萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,南瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,菠菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,胡萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,西瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,西瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,西瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,结球甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,结球甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,白菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,白菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,白菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,菠菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,菠菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,菠菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,菠菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,菠菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,大葱,可转让和销售,2022/1/7
广东金作农业科技有限公司,白菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,番茄,可转让和销售,2022/1/7
广东金作农业科技有限公司,辣椒,可转让和销售,2022/1/7
广东金作农业科技有限公司,胡萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,旱芹,可转让和销售,2022/1/7
广东金作农业科技有限公司,白菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,结球甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,青花菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,青花菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,青花菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,大葱,可转让和销售,2022/1/7
广东金作农业科技有限公司,洋葱,可转让和销售,2022/1/7
广东金作农业科技有限公司,结球甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,菜椒,可转让和销售,2022/1/7
广东金作农业科技有限公司,辣椒,可转让和销售,2022/1/7
广东金作农业科技有限公司,番茄,可转让和销售,2022/1/7
广东金作农业科技有限公司,黄瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,胡萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,旱芹,可转让和销售,2022/1/7
广东金作农业科技有限公司,咖啡黄葵,可转让和销售,2022/1/7
广东金作农业科技有限公司,萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,莴苣,可转让和销售,2022/1/7
广东金作农业科技有限公司,白菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,菜苔,可转让和销售,2022/1/7
广东金作农业科技有限公司,芥蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,茼蒿,可转让和销售,2022/1/7
广东金作农业科技有限公司,芥菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,菠菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,豌豆,可转让和销售,2022/1/7
广东金作农业科技有限公司,西瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,丝瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,西瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,丝瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,冬瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,南瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,苦瓜,可转让和销售,2022/1/7
广东金作农业科技有限公司,莴苣,可转让和销售,2022/1/7
广东金作农业科技有限公司,青花菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,结球甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,胡萝卜,可转让和销售,2022/1/7
广东金作农业科技有限公司,大葱,可转让和销售,2022/1/7
广东金作农业科技有限公司,花椰菜,可转让和销售,2022/1/7
广东金作农业科技有限公司,旱芹,可转让和销售,2022/1/7
酒泉市欣苑农业有限责任公司,甜椒,对外制种,2022/1/7
酒泉市欣苑农业有限责任公司,辣椒,对外制种,2022/1/7
广东金作农业科技有限公司,结球甘蓝,可转让和销售,2022/1/7
广东金作农业科技有限公司,大葱,可转让和销售,2022/1/7
广东金作农业科技有限公司,芫荽,可转让和销售,2022/1/7
广东金作农业科技有限公司,莴苣,可转让和销售,2022/1/7
广东金作农业科技有限公司,花椰菜,可转让和销售,2022/1/7
张掖市亚太种业有限责任公司,黄瓜,对外制种,2022/1/7
张掖市亚太种业有限责任公司,西瓜,对外制种,2022/1/7
张掖市亚太种业有限责任公司,南瓜,对外制种,2022/1/7
张掖市亚太种业有限责任公司,苦瓜,对外制种,2022/1/7
广东现代金穗种业有限公司,青菜,可转让和销售,2022/1/7
福建欣华闽种业有限公司,豌豆,可转让和销售,2022/1/7
广东现代金穗种业有限公司,菠菜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,菠菜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,胡萝卜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,结球甘蓝,可转让和销售,2022/1/7
广东现代金穗种业有限公司,花椰菜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,花椰菜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,青菜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,结球甘蓝,可转让和销售,2022/1/7
广东现代金穗种业有限公司,蕹菜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,甘蓝,可转让和销售,2022/1/7
广东现代金穗种业有限公司,南瓜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,白菜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,甜瓜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,结球甘蓝,可转让和销售,2022/1/7
广东现代金穗种业有限公司,花椰菜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,莴苣,可转让和销售,2022/1/7
广东现代金穗种业有限公司,青花菜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,辣椒,可转让和销售,2022/1/7
广东现代金穗种业有限公司,番茄,可转让和销售,2022/1/7
广东现代金穗种业有限公司,擘蓝,可转让和销售,2022/1/7
广东现代金穗种业有限公司,芫荽,可转让和销售,2022/1/7
广东现代金穗种业有限公司,菠菜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,辣椒,可转让和销售,2022/1/7
广东现代金穗种业有限公司,苦瓜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,西瓜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,黄瓜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,结球甘蓝,可转让和销售,2022/1/7
广东现代金穗种业有限公司,蕹菜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,黄瓜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,辣椒,可转让和销售,2022/1/7
广东现代金穗种业有限公司,黄瓜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,辣椒,可转让和销售,2022/1/7
广东现代金穗种业有限公司,结球甘蓝,可转让和销售,2022/1/7
广东现代金穗种业有限公司,结球甘蓝,可转让和销售,2022/1/7
广东现代金穗种业有限公司,大葱,可转让和销售,2022/1/7
广东现代金穗种业有限公司,大葱,可转让和销售,2022/1/7
广东现代金穗种业有限公司,洋葱,可转让和销售,2022/1/7
广东现代金穗种业有限公司,洋葱,可转让和销售,2022/1/7
广东现代金穗种业有限公司,胡萝卜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,胡萝卜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,胡萝卜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,芫荽,可转让和销售,2022/1/7
广东现代金穗种业有限公司,胡萝卜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,白菜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,大葱,可转让和销售,2022/1/7
广东现代金穗种业有限公司,结球甘蓝,可转让和销售,2022/1/7
广东现代金穗种业有限公司,芫荽,可转让和销售,2022/1/7
广东现代金穗种业有限公司,芫荽,可转让和销售,2022/1/7
广东现代金穗种业有限公司,芫荽,可转让和销售,2022/1/7
广东现代金穗种业有限公司,辣椒,可转让和销售,2022/1/7
广东现代金穗种业有限公司,萝卜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,蕹菜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,苦瓜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,南瓜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,黄瓜,可转让和销售,2022/1/7
广东现代金穗种业有限公司,番茄,可转让和销售,2022/1/7
广东现代金穗种业有限公司,风铃草,可转让和销售,2022/1/7
广东现代金穗种业有限公司,四季海棠,可转让和销售,2022/1/7
广东现代金穗种业有限公司,百合 ,可转让和销售,2022/1/7
广东现代金穗种业有限公司,朱顶红,可转让和销售,2022/1/7
广东现代金穗种业有限公司,百合 ,可转让和销售,2022/1/7
广东现代金穗种业有限公司,百合 ,可转让和销售,2022/1/7
广东现代金穗种业有限公司,牛油果,可转让和销售,2022/1/7
广东现代金穗种业有限公司,小花矮牵牛,可转让和销售,2022/1/7
广东现代金穗种业有限公司,南非万寿菊,可转让和销售,2022/1/7
广东现代金穗种业有限公司,矮牵牛 ,可转让和销售,2022/1/7
广东现代金穗种业有限公司,美女樱,可转让和销售,2022/1/7
广东现代金穗种业有限公司,鼠尾草,可转让和销售,2022/1/7
广东现代金穗种业有限公司,罗勒,可转让和销售,2022/1/7
广东现代金穗种业有限公司,草莓,可转让和销售,2022/1/7
广东现代金穗种业有限公司,树莓,可转让和销售,2022/1/7
广东现代金穗种业有限公司,蓝莓,可转让和销售,2022/1/7
广东现代金穗种业有限公司,蓝莓,可转让和销售,2022/1/7
广东现代金穗种业有限公司,树莓,可转让和销售,2022/1/7
广东现代金穗种业有限公司,黑莓,可转让和销售,2022/1/7
浙江美之奥种业股份有限公司,甜瓜,对外制种,2022/1/8
浙江美之奥种业股份有限公司,甜瓜,对外制种,2022/1/8
万农高科集团有限公司,黄瓜,可转让和销售,2022/1/10
万农高科集团有限公司,辣椒,可转让和销售,2022/1/10
山东金种子农业发展有限公司,玉米,试验,2022/1/10
福建欣华闽种业有限公司,南瓜,可转让和销售,2022/1/10
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/10
山东金种子农业发展有限公司,黄瓜,试验,2022/1/10
山东金种子农业发展有限公司,黄瓜,试验,2022/1/10
山东金种子农业发展有限公司,黄瓜,试验,2022/1/10
山东金种子农业发展有限公司,黄瓜,试验,2022/1/10
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/10
山东金种子农业发展有限公司,辣椒,试验,2022/1/10
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/10
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/10
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/10
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/10
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/10
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/10
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/10
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/10
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/10
万农高科集团有限公司,蕹菜,可转让和销售,2022/1/10
酒泉市丰汇农业发展有限责任公司,豌豆,对外制种,2022/1/10
酒泉市丰汇农业发展有限责任公司,南瓜,对外制种,2022/1/10
酒泉市丰汇农业发展有限责任公司,番茄,对外制种,2022/1/10
福建欣华闽种业有限公司,菊苣,可转让和销售,2022/1/10
福建欣华闽种业有限公司,菊苣,可转让和销售,2022/1/10
